Blog Title,Blog Date,Author Name,Blog Link,Thumbnail Link
India moves towards its first-ever digital fashion week,26 May 2020,Garima Gupta,https://www.vogue.in/fashion/content/india-moves-towards-its-first-ever-digital-fashion-week,https://assets.vogue.in/photos/5eccf9dc17f6dfaff1498ef8/1:1/w_1600%2Cc_limit/4Q6A7814b.jpg
15 dresses that reveal Janhvi Kapoor’s relatable style,26 May 2020,Yashna Chopra,https://www.vogue.in/fashion/content/dresses-that-reveal-janhvi-kapoor-relatable-style,https://assets.vogue.in/photos/5eccd80a5ad135573cfd3e08/1:1/w_1600%2Cc_limit/janhvi-kapoor-house-of-pixels-phootoshot-1.jpg
Zoya from the House of Tata launches its first store in Bengaluru,26 May 2020,Nupur Sarvaiya,https://www.vogue.in/fashion/content/zoya-from-the-house-of-tata-launches-its-first-store-in-bengaluru,https://assets.vogue.in/photos/5ecb997510fab20947da9105/1:1/w_1600%2Cc_limit/Zoya---A-Tata-Product%2C-Bangalore-Boutique-Interiors-Image-(3)-(1).jpg
Lessons in style from the most fashionable families,25 May 2020,Naheed Driver,https://www.vogue.in/fashion/content/lessons-in-style-from-the-most-fashionable-families,https://assets.vogue.in/photos/5ec7d8d417f6dfaff1498ebc/1:1/w_1600%2Cc_limit/f.jpg
Everything to know about the history of the fashion show,25 May 2020,Emily Zak,https://www.vogue.in/fashion/content/everything-to-know-about-the-history-of-the-fashion-show,https://assets.vogue.in/photos/5ec4d07e5ad135573cfd3c60/1:1/w_1600%2Cc_limit/Audrey-Hepburn-Givenchy-Vogue-1Apr20-Bert-Stern-CondeNast-GettyImages.jpg
Do we really need to wear a bra?,25 May 2020,Shonagh Marshall,https://www.vogue.in/fashion/content/do-we-really-need-to-wear-a-bra-braless-movement,https://assets.vogue.in/photos/5ecb61695ad135573cfd3de0/1:1/w_1600%2Cc_limit/Do%2520we%2520really%2520need%2520to%2520wear%2520a%2520bra.jpg
Bella Hadid is a fan of summer’s most risqué bikini trend,25 May 2020,Susan Devaney,https://www.vogue.in/fashion/content/bella-hadid-is-a-fan-of-summers-most-risque-underboob-bikini-trend,https://assets.vogue.in/photos/5ecb50d017f6dfaff1498ec8/1:1/w_1600%2Cc_limit/Bella%2520Hadid%2520underboob%2520bikini.jpg
Gucci releases Alessandro Michele’s lockdown diaries–and announces a major change to its show schedule,25 May 2020,Hayley Maitl,https://www.vogue.in/fashion/content/gucci-releases-alessandro-micheles-lockdown-diaries-and-announces-a-major-change-to-its-show-schedule,https://assets.vogue.in/photos/5ecb46df17f6dfaff1498ec2/1:1/w_1600%2Cc_limit/original.jpeg
Neelam Gill on resonating with Tupac Shakur’s poetry and realising her self-worth in quarantine,25 May 2020,Rujuta Vaidya,https://www.vogue.in/fashion/content/neelam-gill-on-resonating-with-tupac-shakurs-poetry-and-realising-her-self-worth-in-quarantine,https://assets.vogue.in/photos/5ec76a4e5ad135573cfd3da5/1:1/w_1600%2Cc_limit/DIGI_Neelam_Website6.jpg
10 times Deepika Padukone made heads turn on the red carpet,25 May 2020,Naheed Driver    Garima Gupta,https://www.vogue.in/fashion/content/10-times-deepika-padukone-made-heads-turn-on-the-red-carpet,https://assets.vogue.in/photos/5ec7ae5110fab20947da90e6/1:1/w_1600%2Cc_limit/deepika%2520at%2520iifa%25202016%2520GettyImages-543094816.jpg
Weekly fashion roundup: Suhana Khan and Kim Kardashian West,24 May 2020,Garima Gupta,https://www.vogue.in/fashion/content/weekly-fashion-roundup-suhana-khan-and-kim-kardashian-west-24-05-2020,https://assets.vogue.in/photos/5ec67e4d5ad135573cfd3d91/1:1/w_1600%2Cc_limit/suhana%2520khan%2520in%2520a%2520printed%2520silk%2520scarf%2520blouse%2520at%2520home.jpg
"Eid-al-Fitr 2020: Let Bollywood celebrities inspire how you style your kurtas, shararas and lehengas",24 May 2020,Hasina Khatib,https://www.vogue.in/fashion/content/eid-al-fitr-2020-bollywood-celebrities-style-inspiration-designer-kurtas-shararas-lehengas,https://assets.vogue.in/photos/5ec63f1010fab20947da908f/1:1/w_1600%2Cc_limit/deepika%2520padukone%2520in%2520a%2520sharara%2520set%2520bollywood%2520sharara.jpg
28 pictures that take you through Katrina Kaif’s designer Indian wear wardrobe,23 May 2020,Praachi Raniwala,https://www.vogue.in/fashion/content/pictures-that-take-you-through-katrina-kaif-designer-indian-wear-wardrobe-sabyasachi-manish-malhotra,https://assets.vogue.in/photos/5ec75bb65ad135573cfd3d9a/1:1/w_1600%2Cc_limit/Katrina-Kaif%2520in%2520red%2520and%2520nude%2520manish%2520malhotra%2520lehenga.jpg
Meet Harris Reed: The CSM student modelling for Gucci and dressing Harry Styles,22 May 2020,Liam Freeman,https://www.vogue.in/fashion/content/meet-harris-reed-the-csm-student-modelling-for-gucci-and-dressing-harry-styles,https://assets.vogue.in/photos/5ec7c7c05ad135573cfd3dcd/1:1/w_1600%2Cc_limit/Harris%2520Reed%25202.jpg
Kareena Kapoor Khan's 5 go-to designer brands for every occasion,22 May 2020,Ria Kamat,https://www.vogue.in/fashion/content/kareena-kapoor-khan-5-go-to-designer-brands-for-every-occasion,https://assets.vogue.in/photos/5ec7916d5ad135573cfd3db1/1:1/w_1600%2Cc_limit/kareena-kapoor-khan-in-yellow-gown-by-prabal-gurung.jpg
6 summer knitwear labels that Instagram is obsessed with right now,22 May 2020,Julia Hobbs,https://www.vogue.in/fashion/content/6-summer-knitwear-labels-that-instagram-is-obsessed-with-right-now,https://assets.vogue.in/photos/5ec77cce10fab20947da90d5/1:1/w_1600%2Cc_limit/crochet-halter-and-black-hs-trouser.png
Will ‘buy local’ be our Swadeshi movement 2.0? ,22 May 2020,Praachi Raniwala,https://www.vogue.in/fashion/content/will-buy-local-be-our-swadeshi-movement-20-supporting-indian-designers-fashion-labels,https://assets.vogue.in/photos/5ec64a2110fab20947da9093/1:1/w_1600%2Cc_limit/Is%2520it%2520time%2520for%2520the%2520Swadeshi%2520movement%25202.jpg
"20 outfits seen on Alia Bhatt, Kylie Jenner and other stars that prove that co-ord sets are the ultimate quarantine uniform",21 May 2020,Garima Gupta,https://www.vogue.in/fashion/content/20-outfits-seen-on-alia-bhatt-kylie-jenner-and-other-stars-that-prove-that-co-ord-sets-are-the-ultimate-quarantine-uniform,https://assets.vogue.in/photos/5ec64b155ad135573cfd3d6b/1:1/w_1600%2Cc_limit/kylie%2520jenner%2520at%2520home%2520in%2520skims.jpg
"28 pictures of Diana, Princess Of Wales in the most stunning summery outfits",21 May 2020,Alice Cary,https://www.vogue.in/fashion/gallery/28-pictures-of-diana-princess-of-wales-in-stunning-summery-outfits-royal-style,https://assets.vogue.in/photos/5ec6294a10fab20947da9083/1:1/w_1600%2Cc_limit/003-Princessdiana-VogueGlobal-20May20-GettyImages.jpg
How Aditi Rao Hydari and other style influencers are finding comfort in borrowed clothing in lockdown,21 May 2020,Akanksha Kamath,https://www.vogue.in/fashion/content/how-aditi-rao-hydari-and-other-style-influencers-are-finding-comfort-in-borrowed-clothing-in-lockdown,https://assets.vogue.in/photos/5ec60cbd5ad135573cfd3ce5/1:1/w_1600%2Cc_limit/Aditi%2520rao%2520hydari%2520at%2520home%2520vogue%2520borrowing%2520story.jpg
Fashion week isn’t cancelled—it’s happening on Animal Crossing,21 May 2020,Julia Hobbs,https://www.vogue.in/fashion/content/fashion-week-isnt-cancelled-its-happening-on-animal-crossing,https://assets.vogue.in/photos/5ec4e70310fab20947da8f9b/1:1/w_1600%2Cc_limit/005-Valentino-Kara-Chung-Animal-Crossing-vogue-150520-courtesy-Valentino.jpg
Kareena Kapoor Khan and Karisma Kapoor's lessons on acing sister style,20 May 2020,Praachi Raniwala,https://www.vogue.in/fashion/content/karisma-kapoor-kareena-kapoor-khan-sister-style-bollywood-celebrity-fashion,https://assets.vogue.in/photos/5ec4ebe410fab20947da8fa0/1:1/w_1600%2Cc_limit/kareena%2520kapoor%2520khan%2520and%2520karisma%2520kapoor%2520sister%2520style%25202.jpg
Giovanna Battaglia Engelbert makes history as Swarovski's first company-wide creative director,20 May 2020,Steff Yotka,https://www.vogue.in/fashion/content/giovanna-battaglia-engelbert-makes-history-as-swarovskis-first-company-wide-creative-director,https://assets.vogue.in/photos/5ec4e71210fab20947da8f9d/1:1/w_1600%2Cc_limit/Giovanna%2520Battaglia%2520Engelbert%2520%2520makes%2520history%2520as%2520Swarovski%2520first%2520company-wide%2520creative%2520director.jpg
Condé Nast will be carbon neutral by 2030 (and it’s launching a new sustainable fashion glossary),20 May 2020,Emily Chan,https://www.vogue.in/fashion/content/conde-nast-will-be-carbon-neutral-by-2030-and-its-launching-a-new-sustainable-fashion-glossary,https://assets.vogue.in/photos/5ec4e3dc10fab20947da8f98/1:1/w_1600%2Cc_limit/0120_WELL_Coverstory_RD25.jpg
"Bibhu Mohapatra, Supriya Lele and more designers give us a peek into their happy spaces and creative corners while self-isolating",19 May 2020,Vogue.in,https://www.vogue.in/fashion/content/bibhu-mohapatra-supriya-lele-and-more-designers-give-us-a-peek-into-their-happy-spaces-and-creative-corners-while-self-isolating,https://assets.vogue.in/photos/5ec3c1171e1bf8da0f2051f7/1:1/w_1600%2Cc_limit/Suhani%2520Parekh%2520home%2520images%2520for%2520Vogue%2520india.JPG
5 things you'll always find in Priyanka Chopra's closet,19 May 2020,Yashna Chopra,https://www.vogue.in/fashion/content/5-things-you-will-always-find-in-priyanka-chopra-closet-sari-suits-sets,https://assets.vogue.in/photos/5ec39c79d51c977674ef69e2/1:1/w_1600%2Cc_limit/Priyanka-Chopra-in-Masaba-in-Mumbai-Splash.jpg
Will we still be renting clothes after Covid-19?,19 May 2020,Emily Chan,https://www.vogue.in/fashion/content/will-we-still-be-renting-clothes-after-covid-19,https://assets.vogue.in/photos/5ec3a6366591bc79da3928d8/1:1/w_1600%2Cc_limit/Will-we-still-be-renting-clothes-after-COVID-19.jpg
Dries Van Noten: “Fashion became frivolous and customers lost respect for it”,19 May 2020,Liam Freeman,https://www.vogue.in/fashion/content/dries-van-noten-thom-browne-ceo-rodrigo-bazan-talk-about-building-a-sustainable-fashion-industry,https://assets.vogue.in/photos/5ec369631e1bf8da0f2051cd/1:1/w_1600%2Cc_limit/0054_DriesVanNoten_Vogue_26Feb2020_Credit-Jamie-Stoker.jpg
"6 ways Kareena Kapoor Khan, Kriti Sanon and other stars used their jeans to create new looks",18 May 2020,Vogue.in,https://www.vogue.in/fashion/content/6-ways-kareena-kapoor-khan-kriti-sanon-and-other-stars-used-their-jeans-to-create-new-looks,https://assets.vogue.in/photos/5ec26d1f1e1bf8da0f2051c2/1:1/w_1600%2Cc_limit/Kriti%2520Sanon%2520jeans%2520trend%2520.jpg
Deepika Padukone and Dia Mirza will make you fall for sheer blouses this summer  ,18 May 2020,Yashna Chopra,https://www.vogue.in/fashion/content/deepika-padukone-dia-mirza-sheer-blouses-bollywood-celebrity-fashion-trend,https://assets.vogue.in/photos/5ec268c8d51c977674ef69c7/1:1/w_1600%2Cc_limit/deepika%2520padukone%2520in%2520a%2520sheer%2520top%2520bollywood%2520celebrities.jpg
Sexy and sweaty: The story behind Britney Spears’s iconic Oops!… I Did It Again outfit,18 May 2020,Christian Allaire,https://www.vogue.in/fashion/content/the-story-behind-britney-spears-sexy-red-latex-jumpsuit-from-oops-i-did-it-again,https://assets.vogue.in/photos/5ec22dc41e1bf8da0f2051a2/1:1/w_1600%2Cc_limit/Sexy%2520and%2520sweaty%2520The%2520story%2520behind%2520Britney%2520Spearss%2520iconic%2520Oops%25E2%2580%25A6%2520I%2520Did%2520It%2520Again%2520outfit.jpeg
Weekly fashion roundup: Karisma Kapoor and Cindy Crawford,17 May 2020,Garima Gupta,https://www.vogue.in/fashion/content/weekly-fashion-roundup-karisma-kapoor-and-cindy-crawford-17-05-2020,https://assets.vogue.in/photos/5ebd68c9d51c977674ef68bf/1:1/w_1600%2Cc_limit/karisma%2520kapoor%2520kareena%2520kapoor%2520khan%2520alia%2520bhatt%2520in%2520manish%2520malhotra%2520at%2520vogue.jpg
15 pictures that take you inside Disha Patani’s workout wardrobe,17 May 2020,Hasina Khatib,https://www.vogue.in/fashion/content/pictures-disha-patani-workout-wardrobe-sports-bra-leggings-shorts,https://assets.vogue.in/photos/5ebe182b6591bc79da3927b3/1:1/w_1600%2Cc_limit/disha%2520patani%2520in%2520a%2520sports%2520bra%2520and%2520shorts%2520.jpg
What is it like to graduate during a pandemic? 5 fashion students discuss finishing their collections during lockdown,16 May 2020,Alex Kessler,https://www.vogue.in/fashion/content/what-is-it-like-to-graduate-during-a-pandemic-5-fashion-students-discuss-finishing-their-collections-during-lockdown,https://assets.vogue.in/photos/5ebe4c3e1e1bf8da0f20508a/1:1/w_1600%2Cc_limit/000-LEAD-Graduatingduringaglobalpandemic-VogueGlobal-14May20-Allyssa-Heuze_Trunk-Archive.jpg
Quarantine confessions with Camila Coelho,16 May 2020,Akanksha Kamath,https://www.vogue.in/fashion/content/camila-coelho-qarantine-style-epilepsy-los-angeles,https://assets.vogue.in/photos/5ebe7f971e1bf8da0f205109/1:1/w_1600%2Cc_limit/Quarantine%2520confessions%2520with%2520Camila%2520Coelho.jpg
25 images that will take you inside Janhvi Kapoor’s Indian wear wardrobe,16 May 2020,Praachi Raniwala,https://www.vogue.in/fashion/content/pictures-janhvi-kapoor-indian-wear-looks-bollywood-celebrity-wedding-wear-wardrobe,https://assets.vogue.in/photos/5ebe4aca6591bc79da3927c1/1:1/w_1600%2Cc_limit/janhvi%2520kapoor%2520in%2520a%2520saree.jpg
"Forget Zara, here are 7 Indian ready-to-wear labels you can shop from",15 May 2020,Garima Gupta,https://www.vogue.in/fashion/content/forget-zara-here-are-7-indian-ready-to-wear-labels-you-can-shop-from,https://assets.vogue.in/photos/5ebe56641e1bf8da0f205091/1:1/w_1600%2Cc_limit/Somya%2520goyal-%2520Forget%2520Zara%2C%2520here%2520are%25207%2520Indian%2520ready-to-wear%2520labels%2520you%2520can%2520shop%2520from.jpg
All the new designer launches that you need to know about this month,15 May 2020,Vogue.in,https://www.vogue.in/fashion/content/all-the-new-designer-launches-that-you-need-to-know-about-this-month-louis-vuitton-gucci-bhaane,https://assets.vogue.in/photos/5ebd27bed51c977674ef68b2/1:1/w_1600%2Cc_limit/born%2520kidswear%2520label%2520mother%2520daughter%2520style.jpg
What does it take to succeed in the fashion industry ? Tarun Pandey of Istituto Marangoni on the future of fashion education,15 May 2020,Akshara Subramanian,https://www.vogue.in/fashion/content/what-does-it-take-to-succeed-in-the-fashion-industry-tarun-pandey-of-istituto-marangoni-on-the-future-of-fashion-education,https://assets.vogue.in/photos/5ebd2eded51c977674ef68b5/1:1/w_1600%2Cc_limit/Istituto%2520Marangoni%2520-%2520Milan%2520Campus%2520-%25203.jpg
Cannes throwback: 26 most glamorous celebrity couple pictures from the film festival,14 May 2020,,https://www.vogue.in/fashion/gallery/best-celebrity-couple-pictures-from-cannes-film-festival-aishwarya-abhishek-bachchan-priyanka-chopra-nick-jonas,https://assets.vogue.in/photos/5ebd08bbd51c977674ef68a9/1:1/w_1600%2Cc_limit/priyanka%2520chopra%2520and%2520nick%2520jonas%2520vogue%2520india.jpg
How will we dress when this is all over?,14 May 2020,Julia Hobbs,https://www.vogue.in/fashion/content/how-will-we-dress-when-the-coronavirus-pandemic-is-over,https://assets.vogue.in/photos/5ebced726591bc79da392772/1:1/w_1600%2Cc_limit/How%2520will%2520we%2520dress%2520when%2520this%2520is%2520all%2520over.jpg
Radhika Nair gets photographed by her sister Ramya Nair while isolating at their family home in Bengaluru,14 May 2020,Daniel Franklin,https://www.vogue.in/fashion/content/model-radhika-nair-photographed-by-ramya-nair-isolating-in-bengaluru,https://assets.vogue.in/photos/5ebcee521e1bf8da0f205031/1:1/w_1600%2Cc_limit/Radhika%2520Nair%2520model%2520at%2520home_Radhika_WeVogue%25201.jpg
All Of The Duchess Of Cambridge’s best ladylike top handle handbags,13 May 2020,Alice Newbold,https://www.vogue.in/fashion/gallery/8-pictures-of-kate-middleton-best-ladylike-top-handle-handbags-royal-style,https://assets.vogue.in/photos/5ebbcacc6591bc79da392757/1:1/w_1600%2Cc_limit/shutterstock_editorial_9349576aa.jpg
7 ways to build a perfect capsule wardrobe like Anushka Sharma's,13 May 2020,Ria Kamat,https://www.vogue.in/fashion/content/anushka-sharma-capsule-wardrobe-tshirts-jeans-white-shirts,https://assets.vogue.in/photos/5ebbb6196591bc79da392753/1:1/w_1600%2Cc_limit/Anushka-Sharma-at-Arjun-Kapoors-movie-screening.jpg
These fashion powerhouses believe in keeping it in the family,13 May 2020,Akanksha Kamath,https://www.vogue.in/fashion/content/top-international-fashion-family-businesses-fendi-salvatore-ferragamo-missoni,https://assets.vogue.in/photos/5ebba4966591bc79da392745/1:1/w_1600%2Cc_limit/Fendi%2520family%2520Silvia%2520Ventura%2520fendi.jpg
"19 pictures of Princess Diana, the Queen and Meghan Markle in their off-duty looks",12 May 2020,Alice Newbold,https://www.vogue.in/fashion/gallery/pictures-royal-family-princess-diana-queen-elizabeth-ii-meghan-markle-off-duty-looks,https://assets.vogue.in/photos/5eba90db6591bc79da39273b/1:1/w_1600%2Cc_limit/011-PrincessDiana-PrinceWilliam-VogueGlobal-12May20-GettyImages.jpg
Why blouses with interesting necklines are your quarantine wardrobe’s MVPs,12 May 2020,Yashna Chopra,https://www.vogue.in/fashion/content/blouses-with-interesting-necklines-quarantine-work-from-home-fashion-trends,https://assets.vogue.in/photos/5eba81026591bc79da392736/1:1/w_1600%2Cc_limit/sonam%2520kapoor%2520ahuja%2520in%2520a%2520black%2520blouse.jpg
"15 times Deepika Padukone, Priyanka Chopra and other Bollywood stars proved their love for the naked dress",12 May 2020,Garima Gupta,https://www.vogue.in/fashion/content/pictures-deepika-padukone-priyanka-chopra-naked-dress-trend-bollywood-celebrities,https://assets.vogue.in/photos/5eba6c491e1bf8da0f204fe7/1:1/w_1600%2Cc_limit/deepika%2520padukone%2520cannes%25202018%2520red%2520carpet%2520zuhair%2520murad.jpg
Malaika Arora and Janhvi Kapoor prove that cotton sharara sets are exactly what you need to lounge in at home,11 May 2020,Yashna Chopra,https://www.vogue.in/fashion/content/malaika-arora-janhvi-kapoor-cotton-kurta-sharara-sets-to-lounge-in-at-home,https://assets.vogue.in/photos/5eb917ba6591bc79da392685/1:1/w_1600%2Cc_limit/Malaika-Arora-outside-Muah-salon-in-mumbai%2520indian%2520wear.jpg
7 kinds of skirts you'll always find in Priyanka Chopra's closet,11 May 2020,Priyanka Kapadia,https://www.vogue.in/fashion/content/7-kinds-of-skirts-you-will-always-find-in-priyanka-chopra-closet,https://assets.vogue.in/photos/5eb91d1e6591bc79da392689/1:1/w_1600%2Cc_limit/priyanka%2520chopra%2520jonas%2520in%2520black%2520midi%2520skirt%2520and%2520tshirt%2520outfit.jpg
Weekly fashion roundup: Sonam Kapoor Ahuja and Kylie Jenner,10 May 2020,Garima Gupta,https://www.vogue.in/fashion/content/weekly-fashion-roundup-sonam-kapoor-ahuja-and-kylie-jenner-10-05-2020,https://assets.vogue.in/photos/5eb52807d51c977674ef6747/1:1/w_1600%2Cc_limit/95440727_121502052859010_1881840637029787753_n.jpg
30 pictures that will take you inside Kriti Sanon's Indian wear wardrobe,10 May 2020,Praachi Raniwala,https://www.vogue.in/fashion/content/pictures-kriti-sanon-indian-wear-wardrobe-designer-lehengas-sari-kurtas,https://assets.vogue.in/photos/5eb50c966591bc79da392641/1:1/w_1600%2Cc_limit/kriti%2520sanon%2520in%2520a%2520manish%2520malhotra%2520lehenga.jpg
13 pictures that capture Mira Rajput Kapoor and Misha Kapoor’s mother-daughter style,9 May 2020,Hasina Khatib,https://www.vogue.in/fashion/content/pictures-mira-rajput-kapoor-and-misha-kapoor-mother-daughter-style,https://assets.vogue.in/photos/5eb4dc291e1bf8da0f204f13/1:1/w_1600%2Cc_limit/mira%2520rajput%2520kapoor.jpg
Here's everything you need to know about jeweller Raj Mahtani's first book of poetry,9 May 2020,Nupur Sarvaiya,https://www.vogue.in/fashion/content/heres-everything-you-need-to-know-about-jeweller-raj-mahtani-first-book-poetry,https://assets.vogue.in/photos/5eb5447d1e1bf8da0f204f33/1:1/w_1600%2Cc_limit/Raj%2520Mahtani%2520jewellery.jpg
Aditi Rao Hydari's lessons on acing bohemian style ,8 May 2020,Daniel Franklin,https://www.vogue.in/fashion/content/aditi-rao-hydari-lessons-on-acing-bohemian-style,https://assets.vogue.in/photos/5eb532f2d51c977674ef674b/1:1/w_1600%2Cc_limit/aditi%2520rao%2520hydari%2520in%2520a%2520dress%2520and%2520belt%2520in%2520mumbai.jpg
"Cancelled fashion weeks give rise to virtual shows, digital campaigns and more",8 May 2020,Garima Gupta,https://www.vogue.in/fashion/content/cancelled-fashion-weeks-give-rise-to-virtual-shows-digital-campaigns-and-more-jacquemus-valentino-paris-milan,https://assets.vogue.in/photos/5eb4fdddd51c977674ef673a/1:1/w_1600%2Cc_limit/bell-hadid-facetime-jacquemus-paris-fasion-week.jpg
"Simon Porte Jacquemus, Francesco Risso, and Kerby Jean-Raymond on slowing down and saving fashion week",8 May 2020,Emily Farra,https://www.vogue.in/fashion/content/simon-porte-jacquemus-francesco-risso-and-kerby-jean-raymond-on-slowing-down-and-saving-fashion-week,https://assets.vogue.in/photos/5eb4f4c6d51c977674ef6735/1:1/w_1600%2Cc_limit/Simon%2520Porte%2520Jacquemus%2520Francesco%2520Risso%2520and%2520Kerby%2520Jean-Raymond%2520on%2520slowing%2520down%2520and%2520saving%2520fashion%2520week.jpg
"At Valentino, Pierpaolo Piccioli wants to ‘deliver new dreams for a new moment’",8 May 2020,Steff Yotka,https://www.vogue.in/fashion/content/at-valentino-pierpaolo-piccioli-wants-to-deliver-new-dreams-for-a-new-moment,https://assets.vogue.in/photos/5eb4f9c56591bc79da392635/1:1/w_1600%2Cc_limit/Valentino%2520spring%25202020%2520couture.jpg
Do you know these 6 designer labels that young Bollywood stars are crushing on?,7 May 2020,Garima Gupta,https://www.vogue.in/fashion/content/designer-labels-that-young-bollywood-celebrities-are-crushing-on,https://assets.vogue.in/photos/5eb29614e8d3feab30278158/1:1/w_1600%2Cc_limit/ananya%2520panday%2520oh%2520polly%2520neon%2520dress%2520.jpg
"Marine Serre, Simone Rocha, and 3.1 Phillip Lim’s Wen Zhou Discuss Creativity in Times of Crisis",7 May 2020,Emily Farra,https://www.vogue.in/fashion/content/marine-serre-simone-rocha-and-31-phillip-lims-wen-zhou-discuss-creativity-in-times-of-crisis,https://assets.vogue.in/photos/5eb3d693d51c977674ef6710/1:1/w_1600%2Cc_limit/corey-tenold-photography-3074.jpg
